Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;Semana epidemiológica;Ano epidemiológico;População;CO_UF;DS_UF_SIGLA;Grupo Jurídico;escala
;;;;;;;;1,57877036427594e+00;1,57877036427594e+00;1,37025352371119e+00;;;12;2022;3357043;22;PI;0;incidência
;;;;;;;;1,28088916346916e+00;1,28088916346916e+00;1,31067728354984e+00;;;13;2022;3357043;22;PI;0;incidência
;;;;;;;;1,10216044298509e+00;1,10216044298509e+00;1,13194856306577e+00;;;14;2022;3357043;22;PI;0;incidência
;;;;;;;;9,83007962662379e-01;9,83007962662379e-01;1,22131292330780e+00;;;15;2022;3357043;22;PI;0;incidência
;;;;;;;;1,54898224419526e+00;1,54898224419526e+00;1,04258420282374e+00;;;16;2022;3357043;22;PI;0;incidência
;;;;;;;;5,65974281532885e-01;5,65974281532885e-01;1,07237232290441e+00;;;17;2022;3357043;22;PI;0;incidência
;;;;;;;;1,10216044298509e+00;1,10216044298509e+00;9,53219842581701e-01;;;18;2022;3357043;22;PI;0;incidência
;;;;;;;;1,16173668314645e+00;1,16173668314645e+00;1,25110104338848e+00;;;19;2022;3357043;22;PI;0;incidência
;;;;;;;;1,48940600403391e+00;1,48940600403391e+00;1,22131292330780e+00;;;20;2022;3357043;22;PI;0;incidência
;;;;;;;;9,83007962662379e-01;9,83007962662379e-01;1,25110104338848e+00;;;21;2022;3357043;22;PI;0;incidência
;;;;;;;;1,28088916346916e+00;1,28088916346916e+00;1,19152480322713e+00;;;22;2022;3357043;22;PI;0;incidência
;;;;;;;;1,28088916346916e+00;1,28088916346916e+00;1,22131292330780e+00;;;23;2022;3357043;22;PI;0;incidência
;;;;;;;;1,10216044298509e+00;1,10216044298509e+00;1,60855848435662e+00;;;24;2022;3357043;22;PI;0;incidência
;;;;;;;;2,41283772653493e+00;2,41283772653493e+00;1,99580404540544e+00;;;25;2022;3357043;22;PI;0;incidência
;;;;;;;;2,44262584661561e+00;2,44262584661561e+00;2,35326148637357e+00;;;26;2022;3357043;22;PI;0;incidência
;;;;;;;;2,17453276588950e+00;2,17453276588950e+00;2,20432088597018e+00;;;27;2022;3357043;22;PI;0;incidência
;;;;;;;;2,02559216548611e+00;2,02559216548611e+00;1,96601592532476e+00;;;28;2022;3357043;22;PI;0;incidência
;;;;;;;;1,69792284459865e+00;1,69792284459865e+00;1,57877036427594e+00;;;29;2022;3357043;22;PI;0;incidência
;;;;;;;;1,01279608274306e+00;1,01279608274306e+00;1,07237232290441e+00;;;30;2022;3357043;22;PI;0;incidência
;;;;;;;;5,36186161452207e-01;5,36186161452207e-01;8,63855482339666e-01;;;31;2022;3357043;22;PI;0;incidência
;;;;;;;;1,01279608274306e+00;1,01279608274306e+00;8,34067362258988e-01;;;32;2022;3357043;22;PI;0;incidência
;;;;;;;;9,23431722501022e-01;9,23431722501022e-01;8,93643602420344e-01;;;33;2022;3357043;22;PI;0;incidência
;;;;;;;;7,74491122097632e-01;7,74491122097632e-01;7,74491122097632e-01;;;34;2022;3357043;22;PI;0;incidência
;;;;;;;;6,25550521694241e-01;6,25550521694241e-01;6,55338641774919e-01;;;35;2022;3357043;22;PI;0;incidência
;;;;;;;;5,36186161452207e-01;5,36186161452207e-01;5,36186161452207e-01;;;36;2022;3357043;22;PI;0;incidência
;;;;;;;;4,76609921290850e-01;4,76609921290850e-01;4,46821801210172e-01;;;37;2022;3357043;22;PI;0;incidência
;;;;;;;;3,27669320887460e-01;3,27669320887460e-01;3,27669320887460e-01;;;38;2022;3357043;22;PI;0;incidência
;;;;;;;;1,78728720484069e-01;1,78728720484069e-01;2,38304960645425e-01;;;39;2022;3357043;22;PI;0;incidência
;;;;;;;;2,38304960645425e-01;2,38304960645425e-01;2,38304960645425e-01;;;40;2022;3357043;22;PI;0;incidência
;;;;;;;;2,68093080726103e-01;2,68093080726103e-01;3,27669320887460e-01;;;41;2022;3357043;22;PI;0;incidência
;;;;;;;;4,46821801210172e-01;4,46821801210172e-01;3,57457440968138e-01;;;42;2022;3357043;22;PI;0;incidência
;;;;;;;;3,87245561048816e-01;3,87245561048816e-01;4,17033681129494e-01;;;43;2022;3357043;22;PI;0;incidência
;;;;;;;;4,17033681129494e-01;4,17033681129494e-01;3,87245561048816e-01;;;44;2022;3357043;22;PI;0;incidência
;;;;;;;;3,87245561048816e-01;3,87245561048816e-01;4,46821801210172e-01;;;45;2022;3357043;22;PI;0;incidência
;;;;;;;;5,36186161452207e-01;5,36186161452207e-01;6,85126761855597e-01;;;46;2022;3357043;22;PI;0;incidência
;;;;;;;;1,10216044298509e+00;1,10216044298509e+00;9,53219842581701e-01;;;47;2022;3357043;22;PI;0;incidência
;;;;;;;;1,22131292330780e+00;1,22131292330780e+00;1,28088916346916e+00;;;48;2022;3357043;22;PI;0;incidência
;;;;;;;;1,48940600403391e+00;1,48940600403391e+00;1,25110104338848e+00;;;49;2022;3357043;22;PI;0;incidência
;;;;;;;;1,07237232290441e+00;1,07237232290441e+00;1,07237232290441e+00;;;50;2022;3357043;22;PI;0;incidência
;;;;;;;;6,85126761855597e-01;6,85126761855597e-01;7,14914881936276e-01;;;51;2022;3357043;22;PI;0;incidência
;;;;;;;;4,17033681129494e-01;4,17033681129494e-01;6,25550521694241e-01;;;52;2022;3357043;22;PI;0;incidência
;;;;;;;;8,02167396886580e-01;8,02167396886580e-01;6,83327782533013e-01;;;1;2023;3365881;22;PI;0;incidência
;;;;;;;;8,02167396886580e-01;8,02167396886580e-01;6,53617878944621e-01;;;2;2023;3365881;22;PI;0;incidência
;;;;;;;;3,86228746649094e-01;3,86228746649094e-01;5,64488168179445e-01;;;3;2023;3365881;22;PI;0;incidência
;;;;;;;;5,05068361002662e-01;5,05068361002662e-01;5,05068361002662e-01;;;4;2023;3365881;22;PI;0;incidência
;;;;;;;;6,23907975356229e-01;6,23907975356229e-01;6,23907975356229e-01;;;5;2023;3365881;22;PI;0;incidência
;;;;;;;;7,72457493298188e-01;7,72457493298188e-01;6,83327782533013e-01;;;6;2023;3365881;22;PI;0;incidência
;;;;;;;;6,23907975356229e-01;6,23907975356229e-01;6,83327782533013e-01;;;7;2023;3365881;22;PI;0;incidência
;;;;;;;;6,23907975356229e-01;6,23907975356229e-01;6,53617878944621e-01;;;8;2023;3365881;22;PI;0;incidência
;;;;;;;;7,13037686121405e-01;7,13037686121405e-01;7,42747589709797e-01;;;9;2023;3365881;22;PI;0;incidência
;;;;;;;;8,91297107651756e-01;8,91297107651756e-01;8,61587204063364e-01;;;10;2023;3365881;22;PI;0;incidência
;;;;;;;;9,50716914828540e-01;9,50716914828540e-01;1,06955652918211e+00;;;11;2023;3365881;22;PI;0;incidência
;;;;;;;;1,39636546865442e+00;1,39636546865442e+00;1,15868623994728e+00;;;12;2023;3365881;22;PI;0;incidência
;;;;;;;;1,15868623994728e+00;1,15868623994728e+00;1,15868623994728e+00;;;13;2023;3365881;22;PI;0;incidência
;;;;;;;;9,50716914828540e-01;9,50716914828540e-01;1,01013672200532e+00;;;14;2023;3365881;22;PI;0;incidência
;;;;;;;;9,50716914828540e-01;9,50716914828540e-01;1,01013672200532e+00;;;15;2023;3365881;22;PI;0;incidência
;;;;;;;;1,09926643277050e+00;1,09926643277050e+00;1,21810604712407e+00;;;16;2023;3365881;22;PI;0;incidência
;;;;;;;;1,63404469736155e+00;1,63404469736155e+00;1,63404469736155e+00;;;17;2023;3365881;22;PI;0;incidência
;;;;;;;;2,16882296195261e+00;2,16882296195261e+00;1,84201402248030e+00;;;18;2023;3365881;22;PI;0;incidência
;;;;;;;;1,75288431171512e+00;1,75288431171512e+00;1,87172392606869e+00;;;19;2023;3365881;22;PI;0;incidência
;;;;;;;;1,69346450453834e+00;1,69346450453834e+00;1,60433479377316e+00;;;20;2023;3365881;22;PI;0;incidência
;;;;;;;;1,39636546865442e+00;1,39636546865442e+00;1,57462489018477e+00;;;21;2023;3365881;22;PI;0;incidência
;;;;;;;;1,63404469736155e+00;1,63404469736155e+00;1,36665556506603e+00;;;22;2023;3365881;22;PI;0;incidência
;;;;;;;;1,09926643277050e+00;1,09926643277050e+00;1,27752585430085e+00;;;23;2023;3365881;22;PI;0;incidência
;;;;;;;;1,12897633635889e+00;1,12897633635889e+00;1,01013672200532e+00;;;24;2023;3365881;22;PI;0;incidência
;;;;;;;;8,31877300474972e-01;8,31877300474972e-01;8,61587204063364e-01;;;25;2023;3365881;22;PI;0;incidência
;;;;;;;;6,23907975356229e-01;6,23907975356229e-01;6,53617878944621e-01;;;26;2023;3365881;22;PI;0;incidência
;;;;;;;;5,34778264591054e-01;5,34778264591054e-01;4,45648553825878e-01;;;27;2023;3365881;22;PI;0;incidência
;;;;;;;;1,48549517941959e-01;1,48549517941959e-01;3,26808939472311e-01;;;28;2023;3365881;22;PI;0;incidência
;;;;;;;;3,26808939472311e-01;3,26808939472311e-01;2,37679228707135e-01;;;29;2023;3365881;22;PI;0;incidência
;;;;;;;;2,67389132295527e-01;2,67389132295527e-01;4,15938650237486e-01;;;30;2023;3365881;22;PI;0;incidência
;;;;;;;;6,23907975356229e-01;6,23907975356229e-01;3,86228746649094e-01;;;31;2023;3365881;22;PI;0;incidência
;;;;;;;;2,67389132295527e-01;2,67389132295527e-01;3,86228746649094e-01;;;32;2023;3365881;22;PI;0;incidência
;;;;;;;;2,37679228707135e-01;2,37679228707135e-01;2,97099035883919e-01;;;33;2023;3365881;22;PI;0;incidência
;;;;;;;;3,56518843060702e-01;3,56518843060702e-01;3,56518843060702e-01;;;34;2023;3365881;22;PI;0;incidência
;;;;;;;;4,45648553825878e-01;4,45648553825878e-01;3,86228746649094e-01;;;35;2023;3365881;22;PI;0;incidência
;;;;;;;;3,26808939472311e-01;3,26808939472311e-01;3,56518843060702e-01;;;36;2023;3365881;22;PI;0;incidência
;;;;;;;;3,26808939472311e-01;3,26808939472311e-01;2,97099035883919e-01;;;37;2023;3365881;22;PI;0;incidência
;;;;;;;;2,67389132295527e-01;2,67389132295527e-01;3,26808939472311e-01;;;38;2023;3365881;22;PI;0;incidência
;;;;;;;;3,56518843060702e-01;3,56518843060702e-01;3,56518843060702e-01;;;39;2023;3365881;22;PI;0;incidência
;;;;;;;;4,15938650237486e-01;4,15938650237486e-01;3,56518843060702e-01;;;40;2023;3365881;22;PI;0;incidência
;;;;;;;;2,67389132295527e-01;2,67389132295527e-01;2,97099035883919e-01;;;41;2023;3365881;22;PI;0;incidência
;;;;;;;;2,37679228707135e-01;2,37679228707135e-01;2,37679228707135e-01;;;42;2023;3365881;22;PI;0;incidência
;;;;;;;;2,37679228707135e-01;2,37679228707135e-01;2,07969325118743e-01;;;43;2023;3365881;22;PI;0;incidência
;;;;;;;;1,18839614353567e-01;1,18839614353567e-01;1,48549517941959e-01;;;44;2023;3365881;22;PI;0;incidência
;;;;;;;;1,18839614353567e-01;1,18839614353567e-01;1,78259421530351e-01;;;45;2023;3365881;22;PI;0;incidência
;;;;;;;;2,67389132295527e-01;2,67389132295527e-01;2,67389132295527e-01;;;46;2023;3365881;22;PI;0;incidência
;;;;;;;;3,86228746649094e-01;3,86228746649094e-01;3,26808939472311e-01;;;47;2023;3365881;22;PI;0;incidência
;;;;;;;;3,26808939472311e-01;3,26808939472311e-01;3,56518843060702e-01;;;48;2023;3365881;22;PI;0;incidência
;;;;;;;;3,86228746649094e-01;3,86228746649094e-01;3,86228746649094e-01;;;49;2023;3365881;22;PI;0;incidência
;;;;;;;;4,75358457414270e-01;4,75358457414270e-01;5,05068361002662e-01;;;50;2023;3365881;22;PI;0;incidência
;;;;;;;;6,53617878944621e-01;6,53617878944621e-01;6,23907975356229e-01;;;51;2023;3365881;22;PI;0;incidência
;;;;;;;;7,42747589709797e-01;7,42747589709797e-01;7,72457493298188e-01;;;52;2023;3365881;22;PI;0;incidência
;;;;;;;;8,88718781531002e-01;8,88718781531002e-01;7,70222943993535e-01;;;1;2024;3375646;22;PI;0;incidência
;;;;;;;;7,10975025224801e-01;7,10975025224801e-01;7,40598984609168e-01;;;2;2024;3375646;22;PI;0;incidência
;;;;;;;;6,51727106456068e-01;6,51727106456068e-01;5,33231268918601e-01;;;3;2024;3375646;22;PI;0;incidência
;;;;;;;;2,66615634459301e-01;2,66615634459301e-01;4,73983350149868e-01;;;4;2024;3375646;22;PI;0;incidência
;;;;;;;;5,33231268918601e-01;5,33231268918601e-01;4,14735431381134e-01;;;5;2024;3375646;22;PI;0;incidência
;;;;;;;;4,44359390765501e-01;4,44359390765501e-01;4,73983350149868e-01;;;6;2024;3375646;22;PI;0;incidência
;;;;;;;;4,14735431381134e-01;4,14735431381134e-01;5,62855228302968e-01;;;7;2024;3375646;22;PI;0;incidência
;;;;;;;;7,99846903377902e-01;7,99846903377902e-01;7,70222943993535e-01;;;8;2024;3375646;22;PI;0;incidência
;;;;;;;;1,12571045660594e+00;1,12571045660594e+00;1,06646253783720e+00;;;9;2024;3375646;22;PI;0;incidência
;;;;;;;;1,24420629414340e+00;1,24420629414340e+00;1,18495837537467e+00;;;10;2024;3375646;22;PI;0;incidência
;;;;;;;;1,18495837537467e+00;1,18495837537467e+00;9,77590659684102e-01;;;11;2024;3375646;22;PI;0;incidência
;;;;;;;;4,73983350149868e-01;4,73983350149868e-01;7,40598984609168e-01;;;12;2024;3375646;22;PI;0;incidência
;;;;;;;;5,92479187687335e-01;5,92479187687335e-01;6,81351065840435e-01;;;13;2024;3375646;22;PI;0;incidência
;;;;;;;;1,00721461906847e+00;1,00721461906847e+00;8,88718781531002e-01;;;14;2024;3375646;22;PI;0;incidência
;;;;;;;;1,06646253783720e+00;1,06646253783720e+00;1,06646253783720e+00;;;15;2024;3375646;22;PI;0;incidência
;;;;;;;;1,12571045660594e+00;1,12571045660594e+00;1,03683857845284e+00;;;16;2024;3375646;22;PI;0;incidência
;;;;;;;;9,18342740915368e-01;9,18342740915368e-01;9,47966700299735e-01;;;17;2024;3375646;22;PI;0;incidência
;;;;;;;;7,70222943993535e-01;7,70222943993535e-01;9,77590659684102e-01;;;18;2024;3375646;22;PI;0;incidência
;;;;;;;;1,27383025352777e+00;1,27383025352777e+00;9,77590659684102e-01;;;19;2024;3375646;22;PI;0;incidência
;;;;;;;;9,18342740915368e-01;9,18342740915368e-01;1,09608649722157e+00;;;20;2024;3375646;22;PI;0;incidência
;;;;;;;;1,09608649722157e+00;1,09608649722157e+00;9,77590659684102e-01;;;21;2024;3375646;22;PI;0;incidência
;;;;;;;;8,88718781531002e-01;8,88718781531002e-01;1,00721461906847e+00;;;22;2024;3375646;22;PI;0;incidência
;;;;;;;;1,00721461906847e+00;1,00721461906847e+00;8,59094822146635e-01;;;23;2024;3375646;22;PI;0;incidência
;;;;;;;;6,51727106456068e-01;6,51727106456068e-01;8,88718781531002e-01;;;24;2024;3375646;22;PI;0;incidência
;;;;;;;;9,77590659684102e-01;9,77590659684102e-01;7,40598984609168e-01;;;25;2024;3375646;22;PI;0;incidência
;;;;;;;;6,22103147071701e-01;6,22103147071701e-01;7,10975025224801e-01;;;26;2024;3375646;22;PI;0;incidência
;;;;;;;;5,33231268918601e-01;5,33231268918601e-01;5,03607309534234e-01;;;27;2024;3375646;22;PI;0;incidência
;;;;;;;;3,85111471996767e-01;3,85111471996767e-01;4,44359390765501e-01;;;28;2024;3375646;22;PI;0;incidência
;;;;;;;;4,14735431381134e-01;4,14735431381134e-01;3,55487512612401e-01;;;29;2024;3375646;22;PI;0;incidência
;;;;;;;;2,36991675074934e-01;2,36991675074934e-01;2,66615634459301e-01;;;30;2024;3375646;22;PI;0;incidência
;;;;;;;;1,77743756306200e-01;1,77743756306200e-01;2,36991675074934e-01;;;31;2024;3375646;22;PI;0;incidência
;;;;;;;;2,66615634459301e-01;2,66615634459301e-01;2,66615634459301e-01;;;32;2024;3375646;22;PI;0;incidência
;;;;;;;;3,85111471996767e-01;3,85111471996767e-01;3,55487512612401e-01;;;33;2024;3375646;22;PI;0;incidência
;;;;;;;;4,14735431381134e-01;4,14735431381134e-01;4,14735431381134e-01;;;34;2024;3375646;22;PI;0;incidência
;;;;;;;;4,73983350149868e-01;4,73983350149868e-01;4,44359390765501e-01;;;35;2024;3375646;22;PI;0;incidência
;;;;;;;;4,14735431381134e-01;4,14735431381134e-01;3,55487512612401e-01;;;36;2024;3375646;22;PI;0;incidência
;;;;;;;;2,07367715690567e-01;2,07367715690567e-01;2,96239593843667e-01;;;37;2024;3375646;22;PI;0;incidência
;;;;;;;;2,96239593843667e-01;2,96239593843667e-01;2,96239593843667e-01;;;38;2024;3375646;22;PI;0;incidência
;;;;;;;;3,55487512612401e-01;3,55487512612401e-01;2,96239593843667e-01;;;39;2024;3375646;22;PI;0;incidência
;;;;;;;;2,36991675074934e-01;2,36991675074934e-01;2,66615634459301e-01;;;40;2024;3375646;22;PI;0;incidência
;;;;;;;;2,07367715690567e-01;2,07367715690567e-01;2,36991675074934e-01;;;41;2024;3375646;22;PI;0;incidência
;;;;;;;;2,66615634459301e-01;2,66615634459301e-01;3,85111471996767e-01;;;42;2024;3375646;22;PI;0;incidência
;;;;;;;;6,81351065840435e-01;6,81351065840435e-01;4,14735431381134e-01;;;43;2024;3375646;22;PI;0;incidência
;;;;;;;;3,25863553228034e-01;3,25863553228034e-01;4,14735431381134e-01;;;44;2024;3375646;22;PI;0;incidência
;;;;;;;;2,07367715690567e-01;2,07367715690567e-01;2,96239593843667e-01;;;45;2024;3375646;22;PI;0;incidência
;;;;;;;;3,25863553228034e-01;3,25863553228034e-01;2,07367715690567e-01;;;46;2024;3375646;22;PI;0;incidência
;;;;;;;;8,88718781531002e-02;8,88718781531002e-02;2,96239593843667e-01;;;47;2024;3375646;22;PI;0;incidência
;;;;;;;;4,73983350149868e-01;4,73983350149868e-01;2,96239593843667e-01;;;48;2024;3375646;22;PI;0;incidência
;;;;;;;;2,96239593843667e-01;2,96239593843667e-01;3,25863553228034e-01;;;49;2024;3375646;22;PI;0;incidência
;;;;;;;;1,77743756306200e-01;1,77743756306200e-01;2,36991675074934e-01;;;50;2024;3375646;22;PI;0;incidência
;;;;;;;;2,07367715690567e-01;2,07367715690567e-01;2,66615634459301e-01;;;51;2024;3375646;22;PI;0;incidência
;;;;;;;;4,44359390765501e-01;4,44359390765501e-01;3,55487512612401e-01;;;52;2024;3375646;22;PI;0;incidência
;;;;;;;;4,13644721139934e-01;4,13644721139934e-01;5,31828927179915e-01;;;1;2025;3384547;22;PI;0;incidência
;;;;;;;;7,38651287749882e-01;7,38651287749882e-01;5,90921030199906e-01;;;2;2025;3384547;22;PI;0;incidência
;;;;;;;;6,20467081709901e-01;6,20467081709901e-01;5,90921030199906e-01;;;3;2025;3384547;22;PI;0;incidência
;;;;;;;;3,84098669629939e-01;3,84098669629939e-01;4,43190772649929e-01;;;4;2025;3384547;22;PI;0;incidência
;;;;;;;;3,25006566609948e-01;3,25006566609948e-01;4,72736824159925e-01;;;5;2025;3384547;22;PI;0;incidência
;;;;;;;;6,79559184729892e-01;6,79559184729892e-01;5,31828927179915e-01;;;6;2025;3384547;22;PI;0;incidência
;;;;;;;;5,90921030199906e-01;5,90921030199906e-01;6,50013133219896e-01;;;7;2025;3384547;22;PI;0;incidência
;;;;;;;;7,09105236239887e-01;7,09105236239887e-01;5,90921030199906e-01;;;8;2025;3384547;22;PI;0;incidência
;;;;;;;;5,02282875669920e-01;5,02282875669920e-01;5,90921030199906e-01;;;9;2025;3384547;22;PI;0;incidência
;;;;;;;;5,61374978689910e-01;5,61374978689910e-01;5,61374978689910e-01;;;10;2025;3384547;22;PI;0;incidência
;;;;;;;;6,20467081709901e-01;6,20467081709901e-01;6,50013133219896e-01;;;11;2025;3384547;22;PI;0;incidência
;;;;;;;;7,38651287749882e-01;7,38651287749882e-01;6,20467081709901e-01;;;12;2025;3384547;22;PI;0;incidência
;;;;;;;;5,02282875669920e-01;5,02282875669920e-01;6,50013133219896e-01;;;13;2025;3384547;22;PI;0;incidência
;;;;;;;;7,38651287749882e-01;7,38651287749882e-01;6,50013133219896e-01;;;14;2025;3384547;22;PI;0;incidência
;;;;;;;;7,09105236239887e-01;7,09105236239887e-01;7,68197339259877e-01;;;15;2025;3384547;22;PI;0;incidência
;;;;;;;;8,56835493789863e-01;8,56835493789863e-01;6,79559184729892e-01;;;16;2025;3384547;22;PI;0;incidência
;;;;;;;;5,02282875669920e-01;5,02282875669920e-01;6,20467081709901e-01;;;17;2025;3384547;22;PI;0;incidência
;;;;;;;;5,31828927179915e-01;5,31828927179915e-01;5,61374978689910e-01;;;18;2025;3384547;22;PI;0;incidência
;;;;;;;;6,20467081709901e-01;6,20467081709901e-01;7,38651287749882e-01;;;19;2025;3384547;22;PI;0;incidência
;;;;;;;;1,03411180284983e+00;1,03411180284983e+00;8,86381545299858e-01;;;20;2025;3384547;22;PI;0;incidência
;;;;;;;;9,75019699829844e-01;9,75019699829844e-01;8,56835493789863e-01;;;21;2025;3384547;22;PI;0;incidência
;;;;;;;;5,61374978689910e-01;5,61374978689910e-01;8,27289442279868e-01;;;22;2025;3384547;22;PI;0;incidência
;;;;;;;;9,45473648319849e-01;9,45473648319849e-01;7,68197339259877e-01;;;23;2025;3384547;22;PI;0;incidência
;;;;;;;;7,97743390769873e-01;7,97743390769873e-01;7,97743390769873e-01;;;24;2025;3384547;22;PI;0;incidência
;;;;;;;;6,79559184729892e-01;6,79559184729892e-01;7,38651287749882e-01;;;25;2025;3384547;22;PI;0;incidência
;;;;;;;;7,09105236239887e-01;7,09105236239887e-01;7,09105236239887e-01;;;26;2025;3384547;22;PI;0;incidência
;;;;;;;;7,68197339259877e-01;7,68197339259877e-01;7,09105236239887e-01;;;27;2025;3384547;22;PI;0;incidência
;;;;;;;;6,50013133219896e-01;6,50013133219896e-01;6,79559184729892e-01;;;28;2025;3384547;22;PI;0;incidência
;;;;;;;;6,20467081709901e-01;6,20467081709901e-01;5,31828927179915e-01;;;29;2025;3384547;22;PI;0;incidência
;;;;;;;;2,95460515099953e-01;2,95460515099953e-01;4,13644721139934e-01;;;30;2025;3384547;22;PI;0;incidência
;;;;;;;;3,54552618119943e-01;3,54552618119943e-01;3,84098669629939e-01;;;31;2025;3384547;22;PI;0;incidência
;;;;;;;;5,31828927179915e-01;5,31828927179915e-01;5,61374978689910e-01;;;32;2025;3384547;22;PI;0;incidência
;;;;;;;;8,27289442279868e-01;8,27289442279868e-01;6,50013133219896e-01;;;33;2025;3384547;22;PI;0;incidência
;;;;;;;;5,90921030199906e-01;5,90921030199906e-01;6,79559184729892e-01;;;34;2025;3384547;22;PI;0;incidência
;;;;;;;;5,90921030199906e-01;5,90921030199906e-01;6,50013133219896e-01;;;35;2025;3384547;22;PI;0;incidência
;;;;;;;;7,38651287749882e-01;7,38651287749882e-01;6,20467081709901e-01;;;36;2025;3384547;22;PI;0;incidência
;;;;;;;;5,61374978689910e-01;5,61374978689910e-01;5,02282875669920e-01;;;37;2025;3384547;22;PI;0;incidência
;;;;;;;;2,36368412079962e-01;2,36368412079962e-01;4,13644721139934e-01;;;38;2025;3384547;22;PI;0;incidência
;;;;;;;;4,43190772649929e-01;4,43190772649929e-01;4,13644721139934e-01;;;39;2025;3384547;22;PI;0;incidência
;;;;;;;;5,31828927179915e-01;5,31828927179915e-01;4,72736824159925e-01;;;40;2025;3384547;22;PI;0;incidência
;;;;;;;;4,13644721139934e-01;4,13644721139934e-01;4,72736824159925e-01;;;41;2025;3384547;22;PI;0;incidência
;;;;;;;;5,02282875669920e-01;5,02282875669920e-01;4,72736824159925e-01;;;42;2025;3384547;22;PI;0;incidência
;;;;;;;;5,31828927179915e-01;5,31828927179915e-01;5,31828927179915e-01;;;43;2025;3384547;22;PI;0;incidência
;;;;;;;;5,90921030199906e-01;5,90921030199906e-01;5,02282875669920e-01;1,0;;44;2025;3384547;22;PI;0;incidência
;;;;;;;;4,13644721139934e-01;4,13644721139934e-01;4,43190772649929e-01;-1,0;;45;2025;3384547;22;PI;0;incidência
3,25006566609948e-01;3,25006566609948e-01;3,25006566609948e-01;0,325006566609948;3,25006566609948e-01;0,354552618119943;3,25006566609948e-01;0,354552618119943;3,25006566609948e-01;3,25006566609948e-01;3,54552618119943e-01;-1,0;;46;2025;3384547;22;PI;0;incidência
